University Admission year,Gender,Age,H.S.C passing year,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single,Creditos_Normalizados,Semestres_Reales,Semestres_Teoricos,Semestres_Extra
2018,1,24,2017,14,0,0,3,3,0,1,1,5,95,1,0,0,2,0,0,0,13.800,0,13.200,136,25000,False,False,False,True,False,211.972,12,10,2
2019,0,22,2018,10,1,0,2,1,0,1,1,6,70,0,0,1,1,1,1,1,17.600,0,18.900,112,62488,False,True,False,False,True,174.566,10,8,2
2019,1,23,2017,11,1,0,3,2,0,0,1,1,90,0,0,0,3,1,1,0,20.000,0,19.500,123,25000,False,True,False,True,False,191.710,10,9,1
2020,1,23,2019,8,1,1,3,1,0,1,1,3,90,0,0,0,2,0,0,0,19.200,0,18.900,90,62488,False,False,False,False,True,140.276,8,7,1
2019,0,22,2018,11,0,1,1,1,0,1,1,6,86,0,0,0,2,0,0,0,17.200,0,17.300,125,300000,False,True,False,False,True,194.828,10,9,1
2019,1,21,2018,10,0,1,3,3,1,1,1,2,99,0,0,1,1,0,1,0,15.550,0,15.000,105,62488,True,False,False,False,True,163.655,10,8,2
2022,1,21,2020,2,1,1,4,1,0,1,1,2,100,0,0,1,1,1,1,0,14.900,0,14.900,11,30000,True,False,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,0,3,2,0,1,1,6,100,0,0,0,3,0,1,0,17.150,0,17.150,12,25000,True,False,False,False,True,18.703,4,1,3
2022,1,21,2020,2,1,0,9,3,0,1,1,3,90,0,0,1,2,1,1,0,19.900,0,19.900,28,40000,False,False,False,False,True,43.641,4,2,2
2013,0,26,2012,9,0,1,2,2,0,1,1,2,90,1,0,1,3,1,0,0,15.400,0,15.750,89,50000,True,False,True,False,False,138.717,22,7,15
2019,0,22,2017,11,0,0,2,2,1,1,1,2,100,0,0,1,5,1,0,1,15.500,0,15.800,122,20000,False,True,False,False,True,190.152,10,9,1
2021,1,19,2020,4,0,1,3,2,0,1,1,1,95,1,0,0,1,0,0,0,11.850,0,12.300,31,50000,True,False,False,False,True,48.317,6,3,3
2022,1,20,2018,1,1,0,4,2,0,1,1,2,85,0,0,0,2,1,1,0,0.000,0,0.000,0,30000,False,True,False,False,True,0.000,4,0,4
2022,1,21,2019,2,1,0,1,2,0,1,1,2,90,0,0,0,1,0,1,0,17.900,0,17.900,12,40000,True,False,False,False,True,18.703,4,1,3
2019,1,22,2019,8,1,1,4,2,0,1,1,3,100,0,1,1,4,1,1,1,16.800,1,17.350,87,80000,False,False,False,False,True,135.600,10,6,4
2022,0,18,2021,1,1,1,3,2,0,1,1,2,95,0,0,1,1,0,0,0,0.000,0,0.000,0,150000,False,False,False,False,True,0.000,4,0,4
2022,0,20,2021,1,1,0,2,2,1,1,1,1,95,0,0,1,2,0,0,0,0.000,0,0.000,0,45000,False,True,False,False,True,0.000,4,0,4
2022,1,19,2021,1,1,1,4,2,0,1,1,2,62,0,0,1,2,1,1,0,0.000,0,0.000,0,20000,True,False,False,False,True,0.000,4,0,4
2021,1,22,2020,5,0,1,3,3,0,1,1,3,90,1,0,1,2,1,1,1,14.500,0,10.950,36,60000,False,True,False,False,True,56.110,6,3,3
2022,1,20,2019,2,0,0,4,2,0,1,1,3,90,0,0,1,1,1,1,0,16.600,0,16.250,12,30000,False,True,False,False,True,18.703,4,1,3
2020,1,22,2019,8,0,0,6,2,0,1,1,2,0,1,0,1,1,0,1,0,16.500,0,15.750,90,36000,False,True,False,False,True,140.276,8,7,1
2019,1,23,2017,10,0,0,4,2,0,1,1,3,95,0,0,0,6,0,1,0,19.600,0,18.900,123,30000,False,True,False,False,True,191.710,10,9,1
2014,0,25,2013,24,0,0,1,1,1,1,1,12,80,1,1,1,4,0,0,1,14.000,1,12.500,115,20000,False,True,True,False,False,179.241,20,8,12
2022,1,21,2020,2,1,0,3,2,1,1,0,3,98,1,0,1,2,1,1,0,16.650,0,14.500,12,20000,False,True,False,False,True,18.703,4,1,3
2020,1,22,2017,8,1,0,3,2,0,1,1,1,87,0,0,0,3,0,1,0,17.700,0,17.000,87,30000,False,True,False,False,True,135.600,8,6,2
2020,1,23,2018,8,1,1,5,6,0,1,1,2,98,0,0,0,2,0,1,0,18.300,0,19.050,87,38000,False,True,False,False,True,135.600,8,6,2
2019,1,24,2018,11,0,0,2,2,0,1,1,2,80,0,0,1,3,1,1,0,18.900,0,15.650,124,15000,False,True,False,False,True,193.269,10,9,1
2020,1,21,2019,8,0,0,5,4,0,1,1,3,99,0,0,1,1,1,0,1,19.100,0,19.050,89,15000,False,True,False,False,True,138.717,8,7,1
2019,0,23,2018,11,1,1,4,1,0,1,1,1,95,0,0,1,4,1,1,1,20.000,0,19.650,118,50000,False,True,False,False,True,183.917,10,9,1
2022,1,19,2020,2,1,0,4,2,0,1,1,1,80,0,0,1,2,1,1,1,17.700,0,17.700,11,20000,True,False,False,False,True,17.145,4,1,3
2022,1,21,2019,2,1,0,4,2,0,1,1,2,95,0,0,1,2,0,1,0,12.750,0,12.750,11,20000,True,False,False,False,True,17.145,4,1,3
2018,1,25,2016,12,1,0,3,2,0,1,1,2,90,0,0,0,2,0,1,1,17.000,1,17.000,136,12000,False,False,False,False,True,211.972,12,10,2
2019,0,22,2017,11,0,0,3,1,1,1,1,5,90,0,0,0,2,0,1,0,18.250,0,17.950,126,30000,False,True,False,False,True,196.386,10,9,1
2020,0,21,2019,8,1,1,3,2,0,1,1,4,94,0,0,0,2,0,0,0,18.100,0,18.100,85,30000,False,True,False,False,True,132.483,8,6,2
2019,1,20,2018,9,0,1,2,2,0,1,1,1,90,0,0,0,1,0,0,0,18.500,0,17.250,101,30000,True,False,False,False,True,157.421,10,7,3
2020,0,21,2019,7,1,1,3,2,1,1,1,2,95,0,0,1,1,1,0,0,17.500,0,17.500,89,55000,False,True,False,False,True,138.717,8,7,1
2022,1,21,2020,2,1,1,5,2,1,1,1,3,100,0,0,1,4,0,0,0,17.400,0,17.400,11,50000,False,True,False,False,True,17.145,4,1,3
2019,1,22,2018,10,0,0,3,2,0,1,0,3,100,0,0,1,2,1,1,0,15.050,0,14.600,112,50000,False,True,False,True,False,174.566,10,8,2
2018,1,25,2016,11,1,1,4,2,0,1,1,3,100,0,0,1,2,1,0,0,19.300,0,17.800,129,60000,False,True,False,False,True,201.062,12,9,3
2019,1,23,2017,10,1,1,4,4,1,1,1,10,98,0,0,1,2,0,0,0,16.900,0,19.050,117,15000,False,True,False,True,False,182.359,10,9,1
2020,0,22,2019,8,1,1,5,1,0,1,1,2,90,0,0,1,1,0,0,0,15.350,0,17.100,75,500000,False,True,True,False,False,116.897,8,6,2
2019,0,23,2017,11,1,1,3,2,0,1,1,5,96,0,0,0,3,0,0,0,17.950,0,17.800,119,20000,False,True,False,False,True,185.476,10,9,1
2019,1,25,2017,11,0,0,2,1,0,1,1,6,90,0,0,1,4,1,1,0,12.950,0,15.300,130,50000,False,True,False,False,True,202.621,10,9,1
2019,1,23,2018,11,0,0,2,3,0,1,1,2,99,1,0,0,0,0,1,0,16.500,0,16.200,130,15000,False,True,False,False,True,202.621,10,9,1
2019,0,22,2018,11,1,1,4,4,0,1,1,10,99,0,0,1,2,1,0,0,18.600,0,18.900,127,62488,False,True,False,False,True,197.945,10,9,1
2022,1,19,2020,1,1,1,3,2,0,1,1,2,100,0,0,1,1,0,0,0,19.500,0,19.500,11,40000,True,False,False,False,True,17.145,4,1,3
2018,1,23,2016,13,0,0,2,2,0,1,1,5,75,1,1,1,1,1,1,0,12.750,0,13.250,120,20000,True,False,False,False,True,187.034,12,9,3
2021,1,20,2020,4,1,0,4,2,0,1,1,2,85,0,0,0,3,0,1,0,15.000,0,14.000,36,20000,True,False,False,False,True,56.110,6,3,3
2021,1,22,2021,4,1,0,4,2,1,1,1,2,80,1,0,1,1,0,1,0,10.000,0,12.950,24,25000,True,False,False,False,True,37.407,6,2,4
2019,0,22,2018,11,1,0,5,2,0,1,1,2,95,0,0,1,4,0,1,1,19.800,0,19.500,135,200000,False,True,False,False,True,210.414,10,10,0
2022,1,20,2020,2,1,1,2,2,0,1,1,1,80,0,0,1,1,0,1,0,18.500,0,18.500,10,25000,False,True,False,False,True,15.586,4,1,3
2022,1,19,2020,1,0,0,5,2,1,1,1,7,90,0,0,0,3,0,0,0,16.500,0,16.500,11,35000,True,False,False,False,True,17.145,4,1,3
2020,1,22,2019,7,0,0,5,2,0,1,1,2,95,0,0,0,2,1,1,1,16.000,0,17.550,90,62488,False,True,False,False,True,140.276,8,7,1
2021,1,21,2020,3,1,1,4,2,0,1,1,3,90,0,0,1,4,0,0,0,17.850,0,18.350,23,35000,False,True,False,False,True,35.848,6,2,4
2019,0,22,2018,11,0,1,3,2,0,1,1,1,100,0,0,1,1,1,0,0,16.850,0,15.550,140,40000,False,True,False,False,True,218.207,10,10,0
2021,1,21,2020,3,1,0,4,2,0,1,1,1,97,1,0,1,2,1,1,0,15.850,0,14.250,20,30000,False,False,False,False,True,31.172,6,2,4
2022,1,19,2020,1,0,0,1,1,0,1,1,1,90,0,0,1,1,0,1,0,17.500,0,17.250,11,10000,True,False,False,False,True,17.145,4,1,3
2022,1,20,2020,1,0,0,4,2,0,1,1,1,90,0,0,1,3,0,1,0,18.900,0,18.900,28,25000,True,False,False,False,True,43.641,4,2,2
2019,1,25,2017,10,1,1,2,2,0,1,1,1,87,0,0,1,3,1,1,1,19.500,0,17.950,128,40000,False,True,False,False,True,199.503,10,9,1
2021,1,21,2020,3,0,1,4,2,0,1,1,4,50,0,0,0,1,0,0,0,14.700,0,12.500,23,62488,False,True,False,False,True,35.848,6,2,4
2021,0,21,2020,5,1,1,3,2,0,1,1,5,80,0,0,0,2,0,0,0,14.450,0,14.000,65,20000,True,False,False,False,True,101.310,6,5,1
2021,0,22,2020,4,0,0,4,2,0,1,1,2,90,0,0,0,1,0,1,0,9.000,0,12.800,23,20000,False,True,False,False,True,35.848,6,2,4
2020,0,22,2019,8,0,0,4,3,1,1,1,3,85,0,0,0,4,0,1,0,13.900,0,18.750,78,30000,False,True,False,False,True,121.572,8,6,2
2022,0,20,2021,6,0,0,1,2,0,1,0,2,100,1,0,1,4,0,0,0,7.250,0,11.900,50,30000,True,False,False,False,True,77.931,4,4,0
2019,0,25,2018,10,0,0,5,3,1,1,1,2,100,0,0,1,2,1,1,0,12.250,0,17.700,116,34000,False,True,False,True,False,180.800,10,8,2
2019,1,23,2019,10,1,0,6,3,0,1,0,4,80,0,0,0,1,1,0,0,7.250,0,12.250,116,35000,False,False,False,False,True,180.800,10,8,2
2021,0,20,2019,6,0,0,3,2,0,1,1,7,100,0,0,0,2,0,0,0,10.000,0,15.950,78,35000,False,True,False,False,True,121.572,6,6,0
2020,1,24,2018,11,1,0,1,2,0,1,1,8,100,0,0,1,2,0,1,0,14.450,0,19.950,140,36000,False,False,False,False,True,218.207,8,10,-2
2020,0,20,2019,10,0,0,2,1,0,1,1,8,70,0,0,1,1,0,1,0,14.400,0,18.750,116,36000,False,True,False,True,False,180.800,8,8,0
2021,1,20,2020,7,0,0,3,2,0,1,1,7,60,1,0,1,2,1,1,0,9.350,0,14.900,101,37000,True,False,False,False,True,157.421,6,7,-1
2020,1,20,2020,9,0,0,1,1,0,1,0,3,54,1,0,1,3,1,0,0,12.200,0,17.650,127,39000,False,False,False,False,True,197.945,8,9,-1
2019,0,22,2019,10,0,0,4,2,0,1,0,2,90,0,0,1,1,0,0,1,14.000,0,18.250,126,40000,False,True,False,False,True,196.386,10,9,1
2019,1,21,2019,7,0,0,6,3,1,1,1,2,100,0,0,1,2,0,0,0,10.550,0,17.350,103,40000,False,True,False,False,True,160.538,10,8,2
2022,1,22,2021,5,0,0,4,1,0,1,1,3,87,0,0,0,2,0,1,0,11.850,0,17.450,67,41000,False,False,True,False,False,104.428,4,5,-1
2021,1,23,2019,9,0,0,3,1,0,1,1,3,87,1,0,0,2,0,0,0,13.750,0,19.000,116,44000,False,True,True,False,False,180.800,6,8,-2
2021,0,21,2020,9,0,0,3,2,1,1,1,4,100,0,0,1,3,0,1,0,9.900,0,14.550,117,44000,False,True,False,True,False,182.359,6,9,-3
2020,0,20,2020,11,0,0,2,1,1,1,1,3,100,0,0,1,2,1,0,0,13.200,0,18.500,136,44000,False,True,False,False,True,211.972,8,10,-2
2019,1,22,2018,9,0,0,6,2,1,1,1,11,77,0,0,0,6,1,1,0,8.850,0,13.300,133,45000,False,True,False,False,True,207.297,10,10,0
2022,0,21,2020,5,0,0,4,2,0,1,1,7,95,0,0,0,1,1,0,0,10.950,0,13.850,42,45000,False,True,False,False,True,65.462,4,3,1
2021,1,22,2020,6,1,0,5,5,1,1,1,7,70,1,1,1,3,1,1,0,10.950,0,15.950,63,45000,False,False,False,True,False,98.193,6,5,1
2020,0,20,2020,8,0,0,3,1,1,1,1,9,86,1,0,0,2,0,1,1,9.900,0,14.900,119,45000,False,True,False,False,True,185.476,8,9,-1
2021,0,20,2020,9,0,0,4,2,0,1,1,2,78,1,0,0,4,1,0,0,9.150,0,14.500,97,45000,False,True,False,True,False,151.186,6,7,-1
2020,0,21,2019,9,0,0,3,1,1,1,1,9,100,0,0,1,2,0,1,0,9.350,0,14.100,139,46000,False,True,False,True,False,216.648,8,10,-2
2020,0,25,2019,11,0,0,1,1,1,1,1,3,68,0,0,0,2,0,1,0,13.250,0,18.550,136,49000,False,True,False,False,True,211.972,8,10,-2
2020,0,23,2018,11,1,0,6,2,0,1,1,4,90,1,0,1,5,0,0,0,10.950,0,17.250,122,50000,False,False,False,False,True,190.152,8,9,-1
2022,1,24,2019,4,1,0,3,2,0,1,1,4,100,0,0,1,1,0,0,0,12.500,0,17.000,46,50000,False,True,False,False,True,71.697,4,4,0
2020,1,25,2019,11,0,0,2,1,0,1,1,3,100,1,0,0,4,0,1,0,14.100,0,19.250,136,50000,False,True,False,True,False,211.972,8,10,-2
2020,0,22,2020,8,0,0,2,1,1,1,1,2,50,1,0,0,2,0,1,0,6.700,0,13.400,98,50000,True,False,False,True,False,152.745,8,7,1
2022,0,19,2021,5,0,0,1,1,0,1,1,4,78,0,0,1,2,0,1,0,13.400,0,18.950,80,50000,True,False,False,False,True,124.690,4,6,-2
2019,0,22,2017,10,0,0,2,1,1,1,1,1,80,1,0,0,1,1,0,0,9.850,0,14.900,79,52000,False,True,False,True,False,123.131,10,6,4
2021,0,20,2020,9,1,0,5,2,0,1,1,3,100,0,0,0,4,0,0,0,13.800,0,19.300,127,52000,False,False,False,False,True,197.945,6,9,-3
2019,0,25,2019,10,0,0,4,2,0,1,1,7,45,0,0,1,2,1,0,0,8.600,0,13.950,140,54000,False,False,False,False,True,218.207,10,10,0
2020,1,21,2020,10,0,0,2,2,0,1,1,2,100,0,0,0,4,1,1,0,13.100,0,18.750,136,55000,True,False,False,False,True,211.972,8,10,-2
2021,0,20,2020,7,0,0,2,1,0,1,1,2,87,0,0,0,4,0,1,0,7.550,0,12.950,99,55000,False,False,False,True,False,154.303,6,7,-1
2022,0,22,2021,5,0,0,2,3,0,1,0,2,95,1,0,0,2,0,1,0,7.250,0,12.650,65,55000,False,True,False,False,True,101.310,4,5,-1
2022,1,21,2021,5,0,0,2,1,0,1,0,4,100,0,0,0,2,0,1,0,10.800,0,16.200,66,57000,False,True,False,False,True,102.869,4,5,-1
2022,1,21,2021,6,0,0,2,1,0,1,1,2,100,1,0,0,2,1,0,0,12.800,0,18.100,65,58000,False,True,True,False,False,101.310,4,5,-1
2019,1,21,2018,11,1,0,1,1,0,1,1,7,100,0,0,1,3,0,1,0,9.850,0,15.500,136,59000,False,False,False,False,True,211.972,10,10,0
2020,0,23,2019,7,0,0,2,2,0,1,1,3,90,1,0,0,1,1,0,0,11.650,0,16.550,32,60000,False,True,False,True,False,49.876,8,3,5
2020,0,20,2020,11,0,0,2,1,0,1,1,3,100,1,0,0,2,0,1,0,8.000,0,13.400,136,60000,False,True,False,False,True,211.972,8,10,-2
2021,1,20,2021,7,0,0,4,3,0,1,1,6,80,0,0,0,3,1,1,0,10.550,0,16.100,97,60000,False,True,False,True,False,151.186,6,7,-1
2021,0,20,2021,7,0,0,3,1,1,1,1,7,100,1,1,0,2,1,1,0,5.950,0,10.800,103,60000,True,False,False,False,True,160.538,6,8,-2
2020,1,21,2019,9,0,0,4,2,1,1,1,5,100,0,0,1,2,0,1,0,13.250,0,18.900,121,61000,False,False,False,False,True,188.593,8,9,-1
2020,1,20,2020,10,0,0,2,2,0,1,1,2,100,1,0,1,1,1,1,0,13.350,0,18.500,135,61000,False,True,False,True,False,210.414,8,10,-2
2020,1,24,2019,11,0,0,3,3,1,1,1,3,46,1,0,0,2,0,0,0,12.200,0,17.550,144,64000,False,True,False,False,True,224.441,8,10,-2
2020,1,24,2019,11,0,0,3,3,0,1,1,3,75,1,0,1,1,1,1,0,8.250,0,13.400,143,65000,False,False,False,True,False,222.883,8,10,-2
2020,1,25,2019,10,0,0,2,2,0,1,1,3,78,0,0,0,2,1,1,0,12.700,0,18.050,78,65000,False,True,False,False,True,121.572,8,6,2
2020,1,20,2020,11,0,0,2,1,1,1,1,2,100,1,0,0,2,1,0,0,12.500,0,18.050,136,65000,False,False,True,False,False,211.972,8,10,-2
2021,0,20,2020,6,0,0,4,2,1,1,1,8,100,0,0,0,2,1,0,0,10.350,0,16.950,84,66000,False,True,False,True,False,130.924,6,6,0
2020,0,20,2020,8,0,0,4,2,1,1,1,6,100,0,0,1,1,0,0,0,8.850,0,13.200,119,66000,False,False,False,False,True,185.476,8,9,-1
2021,1,20,2020,7,1,0,3,1,0,1,1,5,90,0,0,0,2,0,1,0,10.550,0,16.050,102,66000,False,True,False,False,True,158.979,6,8,-2
2022,0,21,2021,5,0,0,2,1,0,1,0,2,46,1,0,1,4,1,1,0,11.650,0,17.050,63,66000,False,True,False,False,True,98.193,4,5,-1
2022,0,20,2021,5,0,0,3,1,0,1,1,3,100,1,0,1,4,1,1,0,13.850,0,19.200,58,66000,True,False,False,True,False,90.400,4,4,0
2019,1,21,2018,11,1,0,4,4,0,1,1,2,100,0,0,1,3,0,0,0,14.350,0,19.900,136,67000,False,False,False,False,True,211.972,10,10,0
2019,1,22,2017,10,0,0,3,1,1,1,1,7,100,0,0,0,2,0,1,0,10.950,0,17.150,116,68000,False,True,False,False,True,180.800,10,8,2
2020,1,22,2019,10,0,0,2,1,0,1,1,8,100,0,0,1,2,0,0,0,10.550,0,16.950,132,68000,False,False,False,False,True,205.738,8,10,-2
2020,1,25,2019,11,0,0,1,2,0,1,1,2,51,0,0,1,4,1,1,1,12.550,0,17.850,136,68000,False,True,False,False,True,211.972,8,10,-2
2020,1,22,2019,9,0,0,3,2,1,1,1,3,100,0,0,0,2,1,1,0,11.100,0,16.900,100,68000,True,False,False,False,True,155.862,8,7,1
2021,0,20,2020,8,0,0,2,2,0,1,1,2,34,1,0,0,3,0,1,0,9.300,0,14.550,88,68000,False,True,False,False,True,137.159,6,7,-1
2021,0,22,2021,9,0,0,1,1,0,1,0,8,50,0,0,0,1,1,0,0,9.350,0,14.750,100,68000,True,False,True,False,False,155.862,6,7,-1
2022,0,21,2021,8,1,0,5,2,1,1,1,3,87,0,0,1,2,0,1,0,14.400,0,19.550,88,68000,True,False,False,False,True,137.159,4,7,-3
2020,0,23,2018,10,0,0,3,3,1,1,1,6,99,1,1,0,1,0,0,0,9.550,0,15.500,123,70000,False,True,False,False,True,191.710,8,9,-1
2021,0,20,2020,8,0,0,3,3,1,1,1,2,100,0,0,0,2,0,0,0,9.050,0,14.500,101,70000,False,True,False,True,False,157.421,6,7,-1
2022,1,20,2020,6,0,0,2,2,0,1,1,2,56,1,0,1,2,0,0,1,8.600,0,14.000,80,70000,False,True,False,False,True,124.690,4,6,-2
2021,0,20,2020,9,0,0,1,1,0,1,1,3,76,0,0,1,2,0,1,0,7.800,0,13.150,70,70000,False,True,False,True,False,109.103,6,5,1
2021,0,24,2021,6,0,0,1,1,0,1,1,4,100,0,0,0,2,1,0,1,11.150,0,16.950,98,70000,True,False,False,False,True,152.745,6,7,-1
2022,0,21,2021,6,0,0,2,1,0,1,1,3,100,1,0,1,2,0,1,0,13.350,0,18.700,70,70000,False,True,False,True,False,109.103,4,5,-1
2022,0,19,2022,3,0,0,4,3,1,1,1,4,63,0,0,0,2,0,1,1,8.250,0,14.350,35,70000,False,True,False,True,False,54.552,4,3,1
2021,0,20,2020,9,0,0,2,1,1,1,1,6,90,0,0,1,2,0,0,0,12.200,0,19.400,23,71000,False,False,False,True,False,35.848,6,2,4
2022,1,20,2021,6,0,0,4,2,0,1,1,3,68,1,0,0,4,1,0,0,7.800,0,13.150,70,74000,False,True,True,False,False,109.103,4,5,-1
2020,0,21,2019,10,0,0,6,2,0,1,1,4,80,0,0,0,4,0,1,1,11.050,0,16.050,116,75000,False,True,False,True,False,180.800,8,8,0
2020,1,20,2020,11,0,0,1,3,0,1,1,3,100,0,0,0,1,0,1,0,13.050,0,18.400,136,75000,False,True,False,True,False,211.972,8,10,-2
2021,0,24,2019,10,0,0,3,3,0,1,1,2,100,0,0,1,2,0,1,0,12.050,0,17.500,116,76000,True,False,False,True,False,180.800,6,8,-2
2021,0,20,2020,9,0,0,2,3,1,1,1,3,100,1,0,0,2,1,0,0,7.850,0,13.300,100,76000,False,False,False,False,True,155.862,6,7,-1
2021,1,20,2020,9,1,0,4,1,0,1,1,2,100,1,0,1,2,1,1,0,13.650,0,19.000,100,76000,False,False,False,True,False,155.862,6,7,-1
2020,1,22,2020,9,0,0,2,1,0,1,1,2,100,1,0,1,4,0,0,1,14.350,0,19.650,100,76000,False,False,True,False,False,155.862,8,7,1
2022,1,20,2021,5,0,0,3,2,1,1,1,3,100,0,0,0,3,0,1,0,7.800,0,13.300,71,76000,False,True,False,False,True,110.662,4,5,-1
2022,1,25,2018,6,0,0,3,2,1,1,1,8,100,0,0,0,3,0,1,1,14.350,0,19.900,143,77000,False,False,False,False,True,222.883,4,10,-6
2021,1,23,2019,8,0,0,3,1,1,1,1,7,89,0,0,0,1,0,1,0,8.950,0,14.250,104,77000,False,False,False,False,True,162.097,6,8,-2
2019,1,21,2019,10,1,0,7,3,1,1,1,3,100,0,0,0,2,0,0,0,14.400,0,19.650,139,77000,False,False,False,False,True,216.648,10,10,0
2020,0,22,2019,9,0,0,4,2,0,1,1,2,100,1,0,0,1,0,1,1,13.900,0,19.200,120,77000,False,True,False,True,False,187.034,8,9,-1
2021,0,22,2020,6,1,0,1,1,1,1,1,4,98,0,0,0,3,1,0,1,11.800,1,15.950,70,77000,True,False,False,True,False,109.103,6,5,1
2020,0,21,2020,7,0,0,3,2,0,1,1,4,100,0,0,1,3,0,0,0,10.150,0,15.750,65,78000,False,True,False,False,True,101.310,8,5,3
2018,0,25,2018,11,1,0,5,3,0,1,1,1,78,1,0,1,4,1,1,0,14.150,0,19.500,143,79000,True,False,False,False,True,222.883,12,10,2
2020,0,20,2019,7,1,0,5,3,0,1,1,4,100,0,0,0,1,1,0,0,12.200,0,18.900,88,79000,False,False,False,False,True,137.159,8,7,1
2021,1,20,2020,7,0,0,5,3,0,1,1,5,50,0,0,1,3,0,0,0,8.300,0,14.950,97,79000,False,True,False,False,True,151.186,6,7,-1
2019,1,21,2018,10,0,1,6,4,0,1,1,3,80,0,0,0,2,1,0,0,12.700,0,18.800,126,80000,False,False,False,False,True,196.386,10,9,1
2020,0,22,2019,11,1,0,2,1,1,1,1,4,99,0,0,0,1,0,0,0,13.950,0,17.950,125,80000,False,True,False,False,True,194.828,8,9,-1
2019,1,20,2019,11,0,0,2,1,0,1,1,6,77,1,1,1,2,0,1,0,7.750,0,13.350,144,80000,True,False,False,True,False,224.441,10,10,0
2021,1,21,2020,8,0,0,4,2,0,1,1,2,100,1,0,0,2,0,0,1,6.250,0,12.850,101,80000,False,False,False,False,True,157.421,6,7,-1
2020,0,20,2020,10,0,0,4,2,0,1,1,2,100,0,0,0,2,0,1,0,12.800,0,18.050,131,80000,False,False,False,False,True,204.179,8,10,-2
2022,1,20,2021,8,0,0,4,1,0,1,1,3,100,1,0,0,1,1,0,0,13.200,0,18.500,99,81000,False,True,False,False,True,154.303,4,7,-3
2020,1,20,2020,10,1,0,3,2,0,1,1,7,78,0,0,0,2,1,0,1,7.250,0,13.350,142,82000,False,False,True,False,False,221.324,8,10,-2
2020,1,21,2018,10,0,0,3,2,0,1,1,3,70,0,0,0,3,0,1,1,7.800,0,14.350,133,85000,True,False,False,True,False,207.297,8,10,-2
2022,0,21,2021,6,1,0,6,2,0,1,1,5,70,0,0,1,5,0,0,0,10.500,0,16.850,86,85000,False,True,False,True,False,134.041,4,6,-2
2022,0,20,2022,3,0,0,2,1,1,1,0,3,60,0,0,0,1,0,0,0,10.500,0,16.400,77,85000,False,True,True,False,False,120.014,4,6,-2
2021,0,20,2020,10,0,0,2,2,1,1,1,2,100,1,0,1,4,0,0,0,7.700,0,13.200,137,86000,False,True,True,False,False,213.531,6,10,-4
2019,1,24,2019,10,0,0,1,3,0,1,1,2,80,1,1,1,1,1,0,1,11.950,0,17.150,45,87000,True,False,False,True,False,70.138,10,4,6
2020,0,21,2020,8,0,0,4,3,1,1,1,2,80,0,0,0,3,0,0,0,12.550,0,19.350,103,87000,False,False,True,False,False,160.538,8,8,0
2020,1,21,2020,11,1,0,2,2,0,1,1,1,79,0,0,0,2,1,1,0,14.050,0,19.450,143,87000,True,False,False,False,True,222.883,8,10,-2
2021,0,20,2020,9,0,0,2,1,0,1,1,2,88,0,0,1,1,0,1,0,12.250,0,17.700,117,88000,False,False,False,False,True,182.359,6,9,-3
2021,1,20,2021,8,0,0,3,1,0,1,1,3,100,1,0,0,2,1,0,1,13.300,0,18.600,98,88000,False,True,False,False,True,152.745,6,7,-1
2020,0,21,2019,9,1,0,6,1,0,0,1,4,80,0,0,1,1,1,0,1,10.200,0,16.150,100,89000,False,True,False,True,False,155.862,8,7,1
2021,1,21,2020,8,0,0,4,2,1,1,1,6,100,0,1,0,2,1,1,0,11.450,0,17.800,100,89000,False,False,False,False,True,155.862,6,7,-1
2021,1,20,2020,8,0,0,4,2,0,1,1,7,88,0,0,1,3,0,0,0,12.750,0,18.850,137,89000,False,False,False,False,True,213.531,6,10,-4
2018,1,22,2017,11,1,0,4,2,0,1,1,2,100,0,0,1,3,1,1,1,14.500,0,19.450,135,90000,False,False,False,False,True,210.414,12,10,2
2019,1,25,2018,11,0,0,3,2,0,1,1,3,100,0,0,0,2,1,1,0,11.700,0,17.100,143,90000,False,True,False,True,False,222.883,10,10,0
2020,1,21,2019,10,0,0,3,2,1,1,1,4,100,0,0,1,2,0,0,0,10.400,0,15.550,138,90000,False,False,True,False,False,215.090,8,10,-2
2021,0,20,2020,9,0,0,3,1,1,1,1,10,100,0,0,1,3,0,0,0,12.550,0,17.500,130,90000,False,False,True,False,False,202.621,6,9,-3
2022,0,21,2021,5,0,0,4,1,1,1,1,8,100,0,0,0,3,0,0,0,10.650,0,16.650,107,90000,False,True,False,False,True,166.772,4,8,-4
2019,1,25,2018,11,0,0,2,1,0,1,1,2,35,0,1,0,1,0,1,0,7.150,0,12.800,143,91000,False,True,False,False,True,222.883,10,10,0
