Gender,Age,H.S.C passing year,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,What is your monthly family income?,Creditos_Normalizados,Semestres_Teoricos,Semestres_Reales,Semestres_Extra,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single
0,21,2022,0,0,5,5,0,1,1,5,100,0,0,0,3,1,0,0,14.250,0,18.250,25000,43.600,4,2,-2,False,True,False,False,True
0,24,2019,0,0,5,1,0,1,1,6,90,0,0,0,2,1,0,1,11.000,1,17.500,28000,93.500,10,9,-1,True,False,False,False,True
1,25,2019,1,0,3,1,1,1,1,5,99,0,0,1,3,1,1,0,12.400,0,17.400,30000,163.700,10,10,0,False,False,False,True,False
0,23,2019,0,0,4,1,0,1,1,3,98,0,0,0,2,0,1,0,14.350,0,19.650,30000,215.100,10,10,0,False,True,False,False,True
1,22,2020,1,0,2,2,0,1,0,4,99,0,0,1,2,0,0,0,12.800,0,16.750,30000,84.200,6,5,-1,False,True,False,False,True
0,20,2020,0,0,4,2,0,1,1,7,100,0,0,1,1,0,0,0,11.550,0,17.250,30000,169.900,8,7,-1,False,True,False,True,False
1,25,2018,0,0,3,1,0,1,1,3,100,0,1,1,2,0,0,0,12.250,0,17.800,32000,222.900,14,11,-3,True,False,True,False,False
0,19,2021,0,0,4,2,1,1,1,5,90,0,0,1,2,1,0,1,10.450,0,16.700,34000,155.900,6,7,1,False,True,False,True,False
1,24,2018,0,0,3,2,0,1,1,3,65,1,0,0,2,1,0,1,12.250,0,17.750,37000,224.400,12,11,-1,False,True,False,False,True
0,20,2020,0,0,2,2,1,1,1,3,72,0,0,0,4,0,0,0,13.350,0,18.850,37000,222.900,10,11,1,False,True,True,False,False
1,21,2021,0,0,2,2,0,1,1,3,42,0,0,1,3,0,1,1,9.450,0,14.850,37000,151.200,6,6,0,False,False,False,False,True
0,20,2020,0,0,2,2,1,1,0,3,68,0,0,0,4,1,0,0,13.350,0,18.700,38000,140.300,8,8,0,True,False,True,False,False
0,22,2021,1,0,2,2,0,1,1,2,47,1,0,0,2,0,1,0,13.700,0,19.000,39000,106.000,6,5,-1,False,True,False,False,True
0,22,2017,0,0,3,2,1,1,1,8,90,1,0,1,2,0,0,0,8.050,0,14.400,40000,191.700,14,10,-4,False,False,False,False,True
0,24,2018,0,0,4,2,0,1,1,2,86,1,1,0,4,0,1,0,12.700,0,18.150,40000,224.400,14,11,-3,False,True,False,True,False
1,21,2020,0,0,2,3,0,1,1,3,79,1,0,1,2,0,1,0,7.300,0,12.750,40000,216.600,10,10,0,False,True,False,True,False
1,20,2020,1,0,2,2,0,1,1,2,100,0,0,0,4,0,1,0,13.250,0,18.950,40000,215.100,10,10,0,False,True,False,True,False
0,21,2020,0,0,3,2,1,1,1,3,46,0,0,0,2,1,1,0,9.400,0,14.600,42000,193.300,8,9,1,False,False,False,False,True
0,21,2021,1,0,2,1,0,1,1,3,78,1,0,1,1,1,0,0,13.850,0,19.000,42000,120.000,6,6,0,False,False,True,False,False
1,20,2020,0,0,4,2,1,1,1,6,90,0,0,0,2,0,1,0,9.900,0,14.850,45000,102.900,10,5,-5,False,True,False,False,True
1,22,2021,0,0,2,1,1,1,1,3,23,0,0,1,4,0,1,0,9.050,0,14.400,45000,112.200,6,5,-1,True,False,False,True,False
0,20,2020,0,0,2,3,0,1,1,3,55,0,0,1,1,0,1,0,14.350,0,19.500,46000,194.800,8,9,1,False,False,False,True,False
1,20,2021,0,0,2,2,0,1,1,4,100,0,0,1,8,0,0,0,8.800,0,13.350,46000,42.100,6,4,-2,False,True,False,False,True
0,21,2021,0,0,3,2,0,1,1,2,32,0,0,0,2,1,1,0,11.700,0,17.000,47000,169.900,6,7,1,False,True,False,False,True
0,20,2019,0,0,5,2,0,1,1,5,100,0,0,1,1,0,1,0,10.350,0,16.400,48000,205.700,8,9,1,False,True,False,False,True
1,23,2019,0,0,2,3,1,1,1,2,89,0,0,0,4,0,0,1,12.250,0,17.550,48000,205.700,10,10,0,False,True,False,True,False
1,20,2020,0,1,5,1,0,1,1,3,68,1,0,1,2,0,1,0,13.300,0,18.950,48000,210.400,10,11,1,False,True,False,False,True
0,23,2019,1,0,6,3,0,1,1,2,100,0,0,0,4,0,0,0,13.850,0,19.250,49000,224.400,10,11,1,False,True,False,True,False
0,21,2021,0,0,5,3,1,1,1,3,100,1,0,0,2,0,0,0,13.150,0,18.500,49000,116.900,6,6,0,True,False,False,False,True
1,23,2018,1,0,3,3,1,1,1,2,80,0,0,0,2,1,0,0,14.050,0,18.950,50000,210.400,10,8,-2,False,False,False,True,False
0,21,2019,0,0,2,1,0,1,1,3,100,0,0,1,1,0,0,0,12.200,0,17.200,50000,87.300,8,6,-2,False,True,False,False,True
1,23,2019,0,0,1,1,1,1,1,5,70,0,0,1,5,1,0,0,12.500,0,16.100,50000,102.900,8,7,-1,False,False,False,False,True
0,21,2020,0,0,2,3,0,1,1,6,100,0,0,1,1,1,0,0,12.750,0,19.000,50000,174.600,8,7,-1,False,False,False,True,False
0,20,2021,0,0,3,2,0,1,1,5,100,0,0,1,2,0,0,0,11.100,0,16.750,50000,123.100,6,5,-1,True,False,False,False,True
0,20,2020,0,0,3,3,0,1,1,3,100,0,0,1,2,1,0,0,12.800,0,18.200,53000,168.300,8,9,1,True,False,False,False,True
0,23,2019,0,0,3,2,0,1,1,7,100,0,0,0,2,0,0,0,9.950,0,15.000,55000,188.600,10,8,-2,False,True,False,False,True
0,24,2019,0,0,3,2,0,1,1,2,34,0,0,1,1,0,0,0,7.800,0,13.100,55000,222.900,10,11,1,False,True,True,False,False
0,21,2019,0,0,4,3,0,1,1,2,79,0,0,1,2,0,1,0,13.350,0,18.850,55000,222.900,10,11,1,False,False,False,True,False
0,20,2020,0,0,4,2,0,1,0,6,100,0,0,0,2,1,0,0,11.550,0,17.200,55000,215.100,10,9,-1,False,False,False,False,True
1,24,2019,0,0,2,2,0,1,1,3,76,1,0,1,4,1,0,0,6.300,0,11.850,56000,222.900,10,11,1,False,True,True,False,False
0,25,2018,0,0,1,2,1,1,1,4,66,0,0,1,4,1,0,0,7.750,0,13.900,57000,222.900,12,11,-1,True,False,False,False,True
0,20,2020,0,0,2,3,0,1,1,2,100,1,0,0,4,1,1,0,13.200,0,18.550,59000,201.100,8,9,1,False,False,False,True,False
1,20,2020,0,0,1,2,0,1,1,2,100,1,0,0,2,1,1,0,13.800,0,19.050,59000,208.900,8,10,2,False,False,False,True,False
1,25,2018,0,0,4,2,0,1,1,7,88,0,0,0,1,1,1,0,8.100,0,12.250,60000,154.300,10,8,-2,True,False,False,False,True
0,23,2019,1,0,2,2,1,1,1,4,80,0,0,0,2,1,0,0,14.400,0,18.000,60000,169.900,10,11,1,True,False,False,False,True
0,23,2019,0,0,3,2,0,1,1,6,90,1,0,1,4,1,0,0,13.050,0,17.850,60000,202.600,8,5,-3,False,True,False,True,False
0,23,2019,1,0,1,2,0,1,1,2,100,0,0,1,2,1,0,0,14.250,0,18.950,60000,102.900,8,7,-1,False,True,False,False,True
1,23,2019,0,0,5,2,0,1,0,10,100,0,0,0,1,0,0,0,10.950,0,18.500,60000,173.000,12,12,0,False,False,False,False,True
0,22,2019,0,0,2,2,0,1,1,4,60,1,0,1,2,1,1,0,9.500,0,14.050,60000,151.200,8,7,-1,False,True,False,False,True
0,21,2019,0,0,5,2,1,1,1,7,75,0,0,0,3,1,1,1,9.450,0,15.400,60000,182.400,10,8,-2,False,False,False,False,True
0,21,2019,0,0,1,3,0,1,1,10,100,0,0,1,1,0,1,0,13.850,0,19.050,60000,212.000,8,10,2,False,False,False,True,False
1,22,2020,0,0,2,1,0,1,1,8,95,0,0,0,1,1,0,1,7.000,0,14.750,60000,95.100,8,6,-2,False,True,False,False,True
0,20,2020,1,0,5,3,0,1,1,4,50,0,0,0,1,0,1,0,8.800,0,14.350,60000,106.000,8,6,-2,False,False,False,False,True
0,20,2021,1,0,5,3,0,1,1,2,100,0,0,1,1,0,0,0,13.300,0,19.150,60000,159.000,8,7,-1,False,False,True,False,False
1,20,2020,0,0,2,2,0,1,1,2,35,1,0,1,1,0,0,0,7.800,0,13.100,62000,166.800,8,9,1,False,True,False,False,True
0,20,2021,0,0,3,2,0,1,1,3,100,0,0,1,4,0,0,0,14.350,0,19.550,62000,95.100,6,5,-1,False,True,True,False,False
1,24,2019,1,0,4,1,0,1,1,7,87,1,0,0,3,0,1,0,10.450,0,16.150,64000,201.100,12,10,-2,False,True,False,False,True
0,20,2020,0,0,5,2,1,1,1,2,86,0,0,1,2,1,1,0,7.800,0,13.300,64000,187.000,8,9,1,False,False,False,False,True
0,21,2020,1,0,7,3,0,1,1,3,100,0,0,0,2,0,0,1,13.900,0,19.450,65000,215.100,10,10,0,False,True,True,False,False
1,20,2020,0,0,1,1,0,1,1,2,67,0,0,1,2,1,0,0,12.250,0,17.550,65000,160.500,8,9,1,False,True,True,False,False
0,19,2022,0,0,3,1,0,1,1,3,95,0,0,0,1,0,1,0,13.900,0,19.450,65000,54.600,6,3,-3,False,False,False,False,True
1,24,2018,0,0,5,2,0,1,1,3,100,0,0,1,2,0,1,1,8.350,0,13.650,66000,222.900,12,11,-1,False,True,False,True,False
1,22,2019,0,0,2,2,0,1,0,9,100,0,0,0,4,1,1,0,7.750,0,13.400,66000,208.900,10,10,0,False,False,False,True,False
0,19,2021,0,0,2,2,1,1,1,10,77,0,0,0,2,0,0,0,9.350,0,14.400,66000,54.600,4,2,-2,False,False,False,True,False
1,21,2021,0,0,4,2,0,1,1,2,85,0,0,0,4,1,1,0,7.800,0,13.150,66000,101.300,6,5,-1,False,False,False,True,False
0,23,2019,0,0,2,2,1,1,1,6,100,0,0,1,1,0,0,0,13.500,0,17.500,67000,102.900,8,7,-1,False,True,False,True,False
0,20,2020,0,0,2,2,0,1,0,2,89,1,0,1,4,0,0,0,13.800,0,19.000,67000,176.100,8,9,1,False,True,False,False,True
1,22,2021,0,0,2,2,0,1,1,3,68,1,0,0,4,1,1,0,7.250,0,12.800,67000,137.200,8,8,0,False,True,False,False,True
1,20,2020,0,0,5,3,1,1,1,6,90,0,0,0,2,1,0,0,7.750,0,13.800,68000,120.000,10,8,-2,False,False,True,False,False
1,20,2020,0,0,2,3,0,1,1,2,87,0,0,0,4,0,1,0,13.350,0,18.650,68000,157.400,8,9,1,False,True,False,False,True
0,21,2020,0,0,2,2,0,1,1,3,86,0,0,1,1,1,1,1,14.300,0,19.500,68000,185.500,8,9,1,False,False,False,False,True
0,22,2018,0,0,4,3,0,1,1,2,80,0,0,0,3,0,0,1,10.150,0,16.250,70000,92.000,10,6,-4,False,True,False,False,True
0,22,2018,0,0,4,2,0,1,1,7,95,0,0,0,2,0,0,0,11.550,0,18.250,70000,218.200,12,10,-2,False,False,False,True,False
0,22,2019,1,0,4,3,0,1,0,3,100,0,0,0,3,1,1,0,13.300,0,18.900,70000,169.900,8,8,0,False,False,False,False,True
0,20,2021,0,0,6,2,1,1,1,3,100,0,0,0,2,0,0,0,10.550,0,16.300,70000,135.600,6,5,-1,False,True,False,True,False
1,19,2021,0,0,3,3,0,1,1,3,100,0,0,0,4,0,0,0,8.350,0,13.500,70000,120.000,6,5,-1,False,True,False,False,True
1,23,2019,1,0,3,2,0,1,1,5,97,0,0,1,3,1,1,0,12.000,0,17.200,71000,216.600,12,11,-1,False,False,False,False,True
0,21,2020,0,0,3,2,1,1,1,10,30,1,0,0,1,0,0,0,7.750,0,14.050,73000,53.000,8,3,-5,True,False,False,False,True
0,20,2020,1,0,5,2,1,1,1,9,90,0,0,1,1,1,1,0,12.750,0,17.950,73000,112.200,6,5,-1,False,True,False,False,True
1,20,2021,0,0,1,4,0,1,1,3,87,1,0,1,4,1,0,0,12.250,0,17.800,74000,191.700,8,9,1,False,True,False,True,False
1,21,2019,1,0,6,4,0,1,1,2,100,0,0,1,3,0,1,0,13.850,0,19.350,75000,216.600,12,11,-1,False,False,False,False,True
0,20,2020,0,0,3,1,0,1,1,3,100,0,0,0,2,1,1,0,12.650,0,18.000,75000,148.100,8,8,0,False,True,False,False,True
0,19,2021,0,0,3,1,1,1,1,3,43,1,0,1,2,1,1,1,8.250,0,13.550,75000,113.800,6,6,0,False,True,False,True,False
0,19,2020,0,0,3,1,1,1,1,9,70,0,0,0,3,0,1,1,11.600,0,18.400,77000,71.700,8,4,-4,True,False,False,True,False
0,20,2020,0,0,1,3,0,1,1,2,76,0,0,0,2,1,0,0,13.050,0,18.500,77000,224.400,10,11,1,False,True,True,False,False
1,20,2020,0,0,2,1,1,1,1,3,54,1,0,0,4,1,0,0,7.750,0,13.050,77000,222.900,10,11,1,False,True,False,False,True
1,19,2021,0,0,4,2,1,1,1,8,100,0,0,1,2,1,0,0,11.150,0,18.350,77000,70.100,8,4,-4,False,True,False,False,True
1,25,2017,0,0,1,3,1,1,1,3,60,1,0,1,3,1,1,0,12.250,0,16.700,78000,190.200,14,12,-2,False,False,False,True,False
0,22,2017,0,0,1,1,1,1,1,3,90,0,0,0,1,0,0,1,10.550,0,17.800,78000,205.700,10,11,1,False,True,True,False,False
1,24,2019,0,0,3,2,0,1,1,5,77,0,0,0,1,0,1,0,7.950,0,13.100,78000,205.700,10,10,0,False,True,False,False,True
1,25,2019,0,0,5,1,0,1,1,3,100,1,0,0,4,1,0,0,12.800,0,18.350,78000,222.900,12,11,-1,False,False,False,True,False
1,20,2020,0,0,6,3,1,1,0,3,100,0,0,0,1,1,1,0,13.800,0,18.850,78000,151.200,8,6,-2,False,False,False,False,True
1,21,2020,0,0,2,3,0,1,1,3,100,0,0,1,4,1,1,0,13.800,0,19.000,78000,193.300,8,9,1,False,True,False,False,True
1,20,2020,0,0,3,3,0,1,0,2,100,0,0,0,4,0,1,0,13.050,0,18.500,79000,152.700,8,8,0,False,True,False,False,True
0,20,2020,1,0,1,3,0,1,1,3,100,0,0,0,4,0,0,0,13.750,0,19.300,79000,222.900,10,11,1,True,False,False,True,False
1,21,2019,1,0,2,3,0,1,1,3,90,0,1,0,3,1,0,0,9.900,0,15.550,80000,194.800,10,10,0,True,False,False,True,False
1,20,2019,1,0,6,4,0,1,1,3,100,0,0,0,3,0,0,0,13.850,0,19.350,80000,194.800,10,9,-1,False,False,False,False,True
1,21,2021,0,0,2,2,0,1,1,5,78,0,0,1,2,1,0,0,8.950,0,14.100,80000,110.700,6,5,-1,False,True,False,False,True
0,21,2021,0,0,3,2,1,1,1,2,100,1,0,0,2,0,1,0,9.400,0,14.550,80000,115.300,6,6,0,False,True,False,False,True
1,21,2020,0,0,3,1,1,1,1,7,71,0,0,0,1,1,1,1,11.900,0,17.450,81000,169.900,10,8,-2,False,True,False,True,False
1,20,2020,0,0,4,2,1,1,1,5,100,0,0,1,1,0,1,0,10.400,0,16.050,83000,176.100,8,9,1,False,True,False,True,False
0,21,2021,0,0,5,2,1,1,1,7,70,0,0,0,1,0,0,0,9.450,0,17.000,86000,87.300,6,4,-2,False,True,False,True,False
1,20,2019,0,0,2,1,1,1,1,5,31,1,1,1,1,1,0,0,6.050,0,12.350,87000,216.600,8,6,-2,False,False,True,False,False
1,20,2019,0,0,3,2,0,1,1,6,60,0,0,1,2,1,1,0,9.050,0,14.300,87000,182.400,10,8,-2,False,True,False,False,True
1,20,2021,0,0,5,3,0,1,1,8,100,0,0,1,3,1,1,1,12.250,0,18.400,87000,193.300,6,8,2,False,False,False,False,True
1,25,2018,0,0,2,2,0,1,1,2,100,0,0,1,2,1,0,0,7.800,0,13.300,88000,222.900,14,11,-3,False,True,True,False,False
0,25,2019,0,0,3,1,0,1,1,3,100,1,0,0,2,1,1,0,8.000,0,13.400,88000,222.900,10,11,1,False,False,False,False,True
0,20,2020,0,0,2,2,1,1,1,3,56,1,0,0,2,0,1,0,9.050,0,14.450,88000,224.400,10,11,1,False,False,False,True,False
0,20,2021,0,0,3,3,0,1,1,2,100,1,0,1,5,0,0,0,8.800,0,14.050,88000,149.600,8,7,-1,False,True,True,False,False
0,21,2020,0,0,2,1,0,1,1,2,86,1,0,1,4,0,1,0,7.850,0,13.250,89000,210.400,10,10,0,True,False,False,False,True
1,24,2019,0,0,3,2,0,1,1,5,100,0,0,0,2,1,1,0,10.250,0,17.250,90000,132.500,10,10,0,False,False,False,False,True
1,20,2020,0,0,3,2,0,1,1,1,67,1,0,0,2,0,0,0,11.900,0,17.350,90000,202.600,8,9,1,False,False,False,False,True
0,20,2020,0,0,2,2,0,1,0,2,100,1,0,0,1,1,0,0,13.350,0,18.650,90000,145.000,8,8,0,False,False,False,True,False
1,22,2021,0,0,3,1,0,1,1,2,100,0,0,1,2,0,1,0,7.800,0,13.350,90000,110.700,6,6,0,False,True,False,False,True
1,20,2020,0,0,2,2,0,1,1,3,100,1,0,1,1,1,0,0,9.550,0,14.800,94000,169.900,8,9,1,False,False,False,True,False
1,24,2017,0,0,3,2,1,1,1,2,70,1,0,0,2,1,0,1,9.450,0,15.900,95000,176.100,10,9,-1,False,True,False,True,False
0,20,2019,0,0,4,2,0,1,1,6,100,0,0,0,1,0,0,0,13.800,0,19.400,95000,169.900,8,7,-1,False,False,False,False,True
0,23,2019,0,0,3,1,0,1,1,3,100,1,0,0,2,1,1,0,13.800,0,19.200,96000,224.400,10,11,1,False,True,False,True,False
1,20,2021,1,0,5,3,0,1,1,2,76,1,0,0,1,1,1,0,13.500,0,19.350,97000,121.600,6,6,0,False,False,False,True,False
1,22,2019,0,1,2,1,0,1,1,3,100,0,0,0,2,0,0,0,12.800,0,18.200,98000,222.900,12,11,-1,False,True,False,False,True
1,20,2020,0,0,1,1,1,1,1,2,78,1,0,1,1,0,0,0,9.050,0,14.200,98000,110.700,6,5,-1,False,True,False,True,False
1,24,2018,0,0,2,2,0,1,1,8,98,0,0,0,3,0,0,1,12.650,0,16.800,100000,118.500,10,8,-2,True,False,False,False,True
0,23,2019,0,0,2,1,0,1,1,7,90,1,0,1,2,1,1,0,12.700,0,17.850,100000,130.900,12,5,-7,True,False,False,False,True
0,22,2019,0,0,4,2,0,1,1,4,80,0,0,1,1,1,0,0,12.250,0,17.500,100000,24.900,12,6,-6,False,True,False,False,True
0,21,2020,1,1,8,3,0,1,1,2,100,0,0,0,4,0,0,0,14.550,0,20.000,100000,151.200,10,8,-2,False,False,False,False,True
1,20,2021,0,0,1,2,0,1,1,2,54,0,0,1,4,1,0,0,13.350,0,18.850,100000,121.600,6,6,0,False,True,True,False,False
0,22,2018,0,0,5,3,0,1,1,8,77,0,0,1,2,0,1,0,11.650,0,19.400,110000,224.400,12,11,-1,False,True,False,False,True
1,24,2019,0,0,1,2,1,1,1,3,100,1,0,0,4,1,0,0,14.350,0,19.550,110000,218.200,8,10,2,True,False,True,False,False
0,20,2020,0,0,3,2,1,1,0,9,100,0,0,0,4,1,1,0,10.450,0,16.150,110000,185.500,10,10,0,False,False,False,True,False
0,25,2018,0,0,2,3,1,1,1,3,77,1,0,1,2,1,0,0,8.350,0,13.650,112000,193.300,10,9,-1,False,True,True,False,False
0,20,2021,0,0,1,1,1,1,1,10,45,1,0,0,1,1,0,0,5.750,0,11.950,112000,116.900,6,5,-1,False,True,False,True,False
0,21,2021,0,0,2,2,0,1,1,3,100,1,0,1,4,0,0,0,12.800,0,18.200,113000,106.000,6,5,-1,False,False,True,False,False
1,20,2020,0,0,3,2,0,1,0,3,100,0,0,0,3,0,1,0,9.950,0,14.700,120000,137.200,8,7,-1,True,False,False,False,True
0,19,2021,1,0,6,4,0,1,1,4,100,0,1,0,3,1,1,0,13.900,0,19.000,120000,45.200,4,2,-2,False,True,False,False,True
1,20,2019,0,0,3,2,0,1,1,7,100,0,0,0,1,1,1,0,11.050,0,16.500,122000,213.500,10,10,0,False,True,False,True,False
1,20,2020,0,0,3,3,0,1,1,3,100,0,0,0,1,0,1,0,7.300,0,12.550,122000,222.900,10,11,1,False,False,False,True,False
1,20,2020,1,0,2,2,0,1,1,2,64,1,0,0,4,0,1,1,13.350,0,18.900,127000,212.000,10,10,0,False,True,False,False,True
1,21,2018,0,0,5,3,1,1,0,7,100,0,0,1,2,0,1,0,11.600,0,18.900,130000,191.700,10,9,-1,False,True,False,False,True
0,21,2020,0,0,4,2,0,1,1,7,79,0,0,0,3,1,0,0,11.100,0,17.050,133000,92.000,6,4,-2,False,True,True,False,False
0,20,2020,0,0,4,2,0,1,1,7,80,0,0,1,1,0,1,0,9.400,0,14.850,140000,45.200,6,3,-3,False,True,False,False,True
1,20,2020,0,0,2,1,1,1,1,3,73,1,0,0,2,0,1,0,7.250,0,12.600,140000,210.400,10,10,0,True,False,True,False,False
1,25,2018,0,0,3,1,0,1,1,2,87,1,0,0,4,1,0,0,7.700,0,13.100,144000,188.600,10,9,-1,False,False,False,False,True
1,20,2020,0,0,3,3,0,1,1,3,100,0,0,1,1,1,0,0,13.900,0,19.300,145000,138.700,8,8,0,False,True,False,False,True
1,21,2018,0,0,2,2,0,1,1,3,80,0,0,0,4,0,1,0,10.500,0,17.050,150000,216.600,12,11,-1,False,True,False,False,True
1,24,2019,0,0,5,3,0,1,0,2,100,1,0,1,1,0,0,0,12.850,0,18.150,150000,224.400,10,11,1,False,False,False,False,True
0,19,2021,0,0,2,2,0,1,1,4,100,0,0,0,1,1,0,0,12.200,0,17.950,155000,106.000,6,4,-2,False,True,False,True,False
1,23,2019,0,0,3,1,1,1,1,2,78,1,1,0,1,0,0,0,8.350,0,13.850,160000,216.600,12,10,-2,True,False,True,False,False
0,21,2020,0,0,3,3,1,1,1,5,100,0,0,0,1,1,1,0,7.750,0,13.050,165000,143.400,8,6,-2,False,False,False,True,False
0,20,2020,0,0,2,1,0,1,1,2,100,1,0,0,1,1,0,1,11.700,0,17.100,165000,160.500,8,9,1,False,True,False,False,True
1,20,2020,0,0,2,1,0,1,1,6,80,1,0,0,2,1,0,0,7.700,0,14.750,169000,140.300,8,7,-1,True,False,False,False,True
1,21,2020,0,0,4,3,0,1,1,5,70,0,0,1,2,0,0,0,10.000,0,15.150,170000,110.700,10,5,-5,True,False,False,True,False
0,21,2018,0,0,2,1,1,1,1,10,50,1,0,1,2,0,0,0,6.750,0,13.300,200000,163.700,10,9,-1,False,True,False,True,False
0,20,2019,0,0,6,5,0,1,1,3,100,0,0,1,4,0,0,0,13.200,1,16.700,200000,109.100,10,7,-3,True,False,False,False,True
0,22,2019,0,0,3,4,0,1,1,8,50,1,0,0,1,0,1,0,8.500,0,15.000,200000,148.100,10,9,-1,False,True,False,True,False
0,22,2019,0,0,3,2,1,1,1,7,88,0,0,0,5,0,0,0,14.500,0,19.650,200000,194.800,10,10,0,False,True,False,True,False
0,21,2020,0,0,5,2,0,1,1,6,80,0,0,1,3,0,1,0,9.500,0,15.500,200000,154.300,10,10,0,False,False,False,False,True
1,22,2019,0,0,3,2,0,1,1,9,75,0,0,0,2,0,1,0,10.050,0,15.400,250000,196.400,10,10,0,False,True,False,False,True
0,20,2021,1,0,5,4,0,1,1,2,100,0,0,1,4,0,0,0,11.650,0,19.450,277000,162.100,8,7,-1,False,False,False,False,True
1,20,2020,1,1,6,2,1,1,1,4,70,0,0,0,3,0,0,0,8.000,0,14.500,20000,46.800,10,7,-3,False,False,False,False,True
1,23,2019,1,1,4,2,1,1,1,3,96,0,0,0,3,0,0,0,13.350,0,17.000,30000,218.200,10,11,1,False,True,False,False,True
1,21,2021,0,1,2,1,1,1,1,1,95,0,0,1,4,1,1,0,5.250,0,14.000,30000,28.100,6,5,-1,False,True,False,False,True
0,21,2021,0,1,7,2,0,1,0,3,100,1,0,1,2,1,1,0,7.350,0,12.700,32000,137.200,6,6,0,False,False,False,True,False
1,23,2020,0,1,2,2,0,1,1,1,100,1,0,1,3,1,1,0,7.900,1,7.100,35000,21.800,6,5,-1,True,False,False,False,True
1,23,2020,0,1,6,2,0,1,1,4,90,0,0,0,5,1,1,0,12.250,0,11.950,35000,62.300,8,5,-3,True,False,False,False,True
1,19,2021,0,1,3,3,1,1,1,2,89,0,0,0,4,0,0,0,9.350,0,14.000,35000,212.000,8,8,0,False,False,False,False,True
1,21,2019,0,1,3,2,1,1,1,8,70,0,0,0,1,0,0,0,11.650,0,17.350,37000,199.500,10,9,-1,False,True,False,False,True
1,24,2019,0,1,1,3,0,1,1,2,100,1,0,0,2,0,1,0,14.500,0,19.600,37000,224.400,10,11,1,False,False,False,True,False
0,19,2021,0,1,3,1,0,1,1,5,60,1,0,0,3,0,1,0,8.900,0,13.150,37000,151.200,8,6,-2,False,False,False,False,True
0,21,2019,0,1,4,2,0,1,1,7,100,0,0,0,2,0,0,0,13.850,0,19.550,38000,216.600,10,11,1,False,False,False,False,True
0,22,2021,0,1,4,2,0,1,1,5,100,0,0,0,2,0,0,0,9.900,0,15.150,39000,173.000,8,7,-1,False,False,False,True,False
1,23,2018,0,1,5,2,1,1,1,11,35,0,0,1,2,1,1,0,7.150,0,13.250,40000,166.800,10,11,1,True,False,False,True,False
1,20,2020,1,1,5,2,0,1,1,3,100,0,0,0,3,0,0,0,13.850,0,19.800,42000,201.100,8,9,1,False,False,False,False,True
0,20,2020,1,1,2,2,1,1,1,3,43,1,0,0,4,0,0,0,14.050,0,19.500,43000,224.400,10,11,1,False,False,True,False,False
0,21,2019,0,1,3,1,1,1,1,3,70,0,0,0,2,0,1,1,10.500,0,16.000,45000,213.500,10,11,1,False,True,False,True,False
0,25,2019,0,1,2,2,0,1,1,2,67,1,0,0,4,1,1,0,9.350,0,14.600,45000,224.400,10,11,1,False,True,False,True,False
0,22,2020,1,1,1,2,0,1,1,7,100,0,0,1,1,1,0,1,12.900,0,18.700,45000,60.800,6,5,-1,False,True,False,False,True
0,22,2021,0,1,3,1,0,1,1,7,80,1,0,1,2,0,1,0,8.850,0,14.100,45000,169.900,8,6,-2,False,True,False,True,False
1,24,2018,0,1,3,1,0,1,1,7,88,1,0,1,3,0,0,0,10.800,0,16.650,46000,222.900,14,11,-3,False,True,False,False,True
0,23,2018,1,1,1,1,0,1,0,2,100,0,0,0,3,1,0,1,12.650,0,19.050,50000,205.700,10,11,1,False,False,False,False,True
1,23,2020,0,1,3,2,0,1,1,3,98,0,0,1,2,0,0,0,13.750,0,18.200,50000,28.100,6,8,2,False,False,False,True,False
0,20,2020,0,1,3,2,1,1,1,7,70,0,0,1,1,1,0,0,10.050,0,15.750,50000,204.200,10,9,-1,False,False,False,False,True
0,20,2020,1,1,3,2,1,1,1,3,76,0,0,1,3,1,0,0,13.850,0,19.000,50000,201.100,8,9,1,False,True,False,False,True
0,22,2018,0,1,5,3,1,1,1,11,80,0,0,0,2,0,1,0,10.200,0,15.800,51000,222.900,12,11,-1,False,True,False,False,True
1,20,2020,1,1,5,3,1,1,1,4,55,0,0,1,2,0,0,0,10.050,0,15.650,51000,157.400,8,7,-1,False,True,False,False,True
0,20,2020,0,1,3,2,1,1,1,3,24,0,0,1,4,1,1,0,9.350,0,14.650,52000,182.400,8,8,0,True,False,False,True,False
1,24,2019,1,1,6,2,0,1,1,3,100,0,0,0,1,1,0,0,10.100,0,15.550,53000,208.900,10,10,0,False,False,True,False,False
1,21,2021,0,1,3,2,0,1,1,6,70,0,0,1,2,1,1,0,9.900,0,14.850,53000,163.700,8,9,1,False,True,False,True,False
